Date,Store ID,Units Sold
20211220,9439,34
20211221,9439,32
20211222,9439,12
20211223,9439,18
20211224,9439,12
20211225,9439,25
20211226,9439,28
20211227,9439,8
20211228,9439,12
20211229,9439,34
20211230,9439,24
20211231,9439,7
20220101,9439,24
20220102,9439,6
20220103,9439,25
20220104,9439,26
20220105,9439,9
20220106,9439,17
20220107,9439,34
20220108,9439,30
20220109,9439,25
20220110,9439,21
20220111,9439,24
20220112,9439,28
20220113,9439,26
20220114,9439,28
20220115,9439,23
20220116,9439,33
20220117,9439,22
20220118,9439,17
20220119,9439,18
20220120,9439,10
20220121,9439,18
20220122,9439,22
20220123,9439,19
20220124,9439,28
20220125,9439,40
20220126,9439,22
20220127,9439,23
20220128,9439,25
20220129,9439,8
20220130,9439,33
20220131,9439,112
20220201,9439,11
20220202,9439,22
20220203,9439,28
20220204,9439,23
20220205,9439,33
20220206,9439,15
20220207,9439,15
20220208,9439,18
20220209,9439,28
20220210,9439,12
20220211,9439,16
20220212,9439,11
20220213,9439,30
20220214,9439,41
20220215,9439,8
20220216,9439,7
20220217,9439,22
20220218,9439,44
20220219,9439,30
20220220,9439,25
20220221,9439,37
20220222,9439,20
20220223,9439,63
20220224,9439,22
20220225,9439,7
20220226,9439,20
20220227,9439,54
20220228,9439,7
20220301,9439,28
20220302,9439,206
20220303,9439,179
20220304,9439,115
20220305,9439,18
20220306,9439,4
20220307,9439,24
20220308,9439,39
20220309,9439,19
20220310,9439,10
20220311,9439,84
20220312,9439,48
20220313,9439,78
20220314,9439,90
20220315,9439,5
20220316,9439,19
20220317,9439,32
20220318,9439,9
20220319,9439,8
20220320,9439,89
20220321,9439,55
20220322,9439,43
20220323,9439,84
20220324,9439,10
20220325,9439,9
20220326,9439,21
20220327,9439,9
20220328,9439,12
20220329,9439,74
20220330,9439,49
20220331,9439,43
20220401,9439,108
20220402,9439,10
20220403,9439,18
20220404,9439,29
20220405,9439,19
20220406,9439,18
20220407,9439,31
20220408,9439,23
20220409,9439,63
20220410,9439,87
20220411,9439,17
20220412,9439,27
20220413,9439,24
20220414,9439,21
20220415,9439,18
20220416,9439,31
20220417,9439,2
20220418,9439,93
20220419,9439,94
20220420,9439,11
20220421,9439,18
20220422,9439,37
20220423,9439,9
20220424,9439,6
20220425,9439,22
20220426,9439,15
20220427,9439,40
20220428,9439,63
20220429,9439,11
20220430,9439,38
20220501,9439,45
20220502,9439,8
20220503,9439,15
20220504,9439,26
20220505,9439,14
20220506,9439,8
20220507,9439,62
20220508,9439,17
20220509,9439,58
20220510,9439,57
20220511,9439,26
20220512,9439,37
20220513,9439,20
20220514,9439,17
20220515,9439,21
20220516,9439,109
20220517,9439,25
20220518,9439,21
20220519,9439,42
20220520,9439,21
20220521,9439,23
20220522,9439,21
20220523,9439,28
20220524,9439,22
20220525,9439,49
20220526,9439,14
20220527,9439,37
20220528,9439,30
20220529,9439,32
20220530,9439,16
20220531,9439,19
20220601,9439,30
20220602,9439,15
20220603,9439,34
20220604,9439,28
20220605,9439,28
20220606,9439,58
20220607,9439,40
20220608,9439,14
20220609,9439,27
20220610,9439,30
20220611,9439,27
20220612,9439,32
20220613,9439,23
20220614,9439,34
20220615,9439,56
20220616,9439,33
20220617,9439,29
20220618,9439,254
20220619,9439,222
20220620,9439,19
20220621,9439,77
20220622,9439,20
20220623,9439,42
20220624,9439,39
20220625,9439,19
20220626,9439,23
20220627,9439,97
20220628,9439,48
20220629,9439,7
20220630,9439,36
20220701,9439,7
20220702,9439,17
20220703,9439,6
20220704,9439,8
20220705,9439,9
20220706,9439,22
20220707,9439,23
20220708,9439,14
20220709,9439,79
20220710,9439,14
20220711,9439,36
20220712,9439,30
20220713,9439,21
20220714,9439,19
20220715,9439,47
20220716,9439,24
20220717,9439,17
20220718,9439,10
20220719,9439,6
20220720,9439,28
20220721,9439,30
20220722,9439,25
20220723,9439,21
20220724,9439,10
20220725,9439,19
20220726,9439,10
20220727,9439,7
20220728,9439,12
20220729,9439,31
20220730,9439,25
20220731,9439,24
20220801,9439,31
20220802,9439,43
20220803,9439,28
20220804,9439,14
20220805,9439,11
20220806,9439,4
20220807,9439,49
20220808,9439,51
20220809,9439,18
20220810,9439,19
20220811,9439,33
20220812,9439,34
20220813,9439,19
20220814,9439,14
20220815,9439,4
20220816,9439,38
20220817,9439,47
20220818,9439,7
20220819,9439,15
20220820,9439,36
20220821,9439,25
20220822,9439,8
20220823,9439,14
20220824,9439,10
20220825,9439,25
20220826,9439,37
20220827,9439,7
20220828,9439,27
20220829,9439,230
20220830,9439,187
20220831,9439,18
20220901,9439,15
20220902,9439,11
20220903,9439,23
20220904,9439,35
20220905,9439,28
20220906,9439,31
20220907,9439,218
20220908,9439,180
20220909,9439,7
20220910,9439,7
20220911,9439,1
20220912,9439,34
20220913,9439,43
20220914,9439,11
20220915,9439,19
20220916,9439,239
20220917,9439,184
20220918,9439,7
20220919,9439,17
20220920,9439,11
20220921,9439,16
20220922,9439,39
20220923,9439,12
20220924,9439,13
20220925,9439,314
20220926,9439,240
20220927,9439,17
20220928,9439,8
20220929,9439,6
20220930,9439,26
20221001,9439,36
20221002,9439,8
20221003,9439,14
20221004,9439,40
20221005,9439,31
20221006,9439,14
20221007,9439,16
20221008,9439,19
20221009,9439,28
20221010,9439,29
20221011,9439,26
20221012,9439,26
20221013,9439,25
20221014,9439,32
20221015,9439,18
20221016,9439,11
20221017,9439,11
20221018,9439,26
20221019,9439,29
20221020,9439,8
20221021,9439,15
20221022,9439,70
20221023,9439,107
20221024,9439,26
20221025,9439,8
20221026,9439,10
20221027,9439,38
20221028,9439,50
20221029,9439,15
20221030,9439,97
20221031,9439,270
20221101,9439,232
20221102,9439,10
20221103,9439,6
20221104,9439,4
20221105,9439,17
20221106,9439,10
20221107,9439,12
20221108,9439,31
20221109,9439,100
20221110,9439,76
20221111,9439,11
20221112,9439,11
20221113,9439,9
20221114,9439,31
20221115,9439,41
20221116,9439,56
20221117,9439,12
20221118,9439,38
20221119,9439,9
20221120,9439,21
20221121,9439,12
20221122,9439,15
20221123,9439,34
20221124,9439,31
20221125,9439,58
20221126,9439,21
20221127,9439,53
20221128,9439,1
20221129,9439,16
20221130,9439,10
20221201,9439,7
20221202,9439,22
20221203,9439,55
20221204,9439,23
20221205,9439,40
20221206,9439,219
20221207,9439,18
20221208,9439,19
20221209,9439,9
20221210,9439,12
20221211,9439,32
20221213,9439,31
20221214,9439,28
20221215,9439,9
20221216,9439,20
20221217,9439,22
20221218,9439,22
20221219,9439,22
20221220,9439,23
20221221,9439,33
20221222,9439,29
20221223,9439,15
20221224,9439,2
20221225,9439,46
20221226,9439,14
20221227,9439,16
20221228,9439,16
20221229,9439,9
20221230,9439,25
20221231,9439,23
20230101,9439,138
20230102,9439,8
20230103,9439,35
20230104,9439,17
20230105,9439,19
20230106,9439,15
20230107,9439,17
20230108,9439,31
20230109,9439,53
20230110,9439,15
20230111,9439,13
20230112,9439,51
20230113,9439,23
20230114,9439,23
20230115,9439,21
20230116,9439,10
20230117,9439,47
20230118,9439,42
20230119,9439,12
20230120,9439,10
20230121,9439,42
20230122,9439,20
20230123,9439,14
20230124,9439,14
20230125,9439,16
20230126,9439,30
20230127,9439,54
20230128,9439,21
20230129,9439,13
20230130,9439,35
20230131,9439,17
20230201,9439,44
20230202,9439,4
20230203,9439,15
20230204,9439,19
20230205,9439,41
20230206,9439,21
20230207,9439,19
20230208,9439,29
20230209,9439,18
20230210,9439,16
20230211,9439,1
20230212,9439,7
20230213,9439,30
20230214,9439,50
20230215,9439,27
20230216,9439,10
20230217,9439,40
20230218,9439,19
20230219,9439,28
20230220,9439,15
20230221,9439,21
20230222,9439,35
20230223,9439,46
20230224,9439,17
20230225,9439,7
20230226,9439,62
20230227,9439,17
20230228,9439,27
20230301,9439,14
20230302,9439,27
20230303,9439,21
20230304,9439,65
20230305,9439,8
20230306,9439,5
20230307,9439,35
20230308,9439,25
20230309,9439,9
20230310,9439,8
20230311,9439,12
20230312,9439,42
20230313,9439,93
20230314,9439,17
20230315,9439,12
20230316,9439,30
20230317,9439,17
20230318,9439,12
20230319,9439,16
20230320,9439,17
20230321,9439,32
20230322,9439,45
20230323,9439,38
20230324,9439,27
20230325,9439,41
20230326,9439,15
20230327,9439,14
20230328,9439,8
20230329,9439,21
20230330,9439,35
20230331,9439,42
20230401,9439,15
20230402,9439,7
20230403,9439,30
20230404,9439,94
20230405,9439,11
20230406,9439,16
20230407,9439,20
20230408,9439,29
20230409,9439,58
20230410,9439,9
20230411,9439,10
20230412,9439,38
20230413,9439,92
20230414,9439,12
20230415,9439,15
20230416,9439,10
20230417,9439,31
20230418,9439,51
20230419,9439,17
20230420,9439,17
20230421,9439,47
20230422,9439,22
20230423,9439,12
20230424,9439,16
20230425,9439,19
20230426,9439,32
20230427,9439,42
20230428,9439,20
20230429,9439,16
20230430,9439,30
20230501,9439,21
20230502,9439,16
20230503,9439,9
20230504,9439,17
20230505,9439,46
20230506,9439,38
20230507,9439,12
20230508,9439,15
20230509,9439,24
20230510,9439,18
20230511,9439,18
20230512,9439,9
20230513,9439,6
20230514,9439,10
20230515,9439,30
20230516,9439,14
20230517,9439,10
20230518,9439,17
20230519,9439,25
20230520,9439,21
20230521,9439,14
20230522,9439,12
20230523,9439,25
20230524,9439,60
20230525,9439,14
20230526,9439,4
20230527,9439,43
20230528,9439,17
20230529,9439,21
20230530,9439,13
20230531,9439,9
20230601,9439,21
20230602,9439,30
20230603,9439,31
20230604,9439,9
20230605,9439,41
20230606,9439,26
20230607,9439,22
20230608,9439,9
20230609,9439,14
20230610,9439,28
20230611,9439,159
20230612,9439,22
20230613,9439,21
20230614,9439,45
20230615,9439,38
20230616,9439,32
20230617,9439,12
20230618,9439,10
20230619,9439,18
20230620,9439,99
20230621,9439,10
20230622,9439,17
20230623,9439,28
20230624,9439,31
20230625,9439,46
20230626,9439,32
20230627,9439,11
20230628,9439,33
20230629,9439,115
20230630,9439,11
20230701,9439,14
20230702,9439,31
20230703,9439,24
20230704,9439,38
20230705,9439,16
20230706,9439,7
20230707,9439,15
20230708,9439,64
20230709,9439,7
20230710,9439,9
20230711,9439,33
20230712,9439,33
20230713,9439,22
20230714,9439,28
20230715,9439,17
20230716,9439,30
20230717,9439,49
20230718,9439,28
20230719,9439,22
20230720,9439,25
20230721,9439,42
20230722,9439,28
20230723,9439,18
20230724,9439,17
20230725,9439,21
20230726,9439,59
20230727,9439,21
20230728,9439,17
20230729,9439,44
20230730,9439,40
20230731,9439,26
20230801,9439,18
20230802,9439,6
20230803,9439,39
20230804,9439,83
20230805,9439,15
20230806,9439,13
20230807,9439,49
20230808,9439,28
20230809,9439,21
20230810,9439,12
20230811,9439,5
20230812,9439,27
20230813,9439,51
20230814,9439,12
20230815,9439,4
20230816,9439,34
20230817,9439,30
20230818,9439,32
20230819,9439,26
20230820,9439,13
20230821,9439,25
20230822,9439,37
20230823,9439,22
20230824,9439,21
20230825,9439,45
20230826,9439,110
20230827,9439,14
20230828,9439,19
20230829,9439,7
20230830,9439,28
20230831,9439,38
20230901,9439,21
20230902,9439,14
20230903,9439,55
20230904,9439,86
20230905,9439,17
20230906,9439,21
20230907,9439,7
20230908,9439,12
20230909,9439,39
20230910,9439,17
20230911,9439,24
20230912,9439,82
20230913,9439,37
20230914,9439,17
20230915,9439,9
20230916,9439,14
20230917,9439,8
20230918,9439,72
20230919,9439,51
20230920,9439,19
20230921,9439,89
20230922,9439,32
20230923,9439,13
20230924,9439,28
20230925,9439,18
20230926,9439,34
20230927,9439,56
20230928,9439,75
20230929,9439,43
20230930,9439,34
20231001,9439,23
20231002,9439,24
20231003,9439,30
20231004,9439,5
20231005,9439,28
20231006,9439,26
20231007,9439,17
20231008,9439,16
20231009,9439,36
20231010,9439,22
20231011,9439,18
20231012,9439,16
20231013,9439,12
20231014,9439,42
20231015,9439,35
20231016,9439,16
20231017,9439,7
20231018,9439,44
20231019,9439,18
20231020,9439,18
20231021,9439,23
20231022,9439,13
20231023,9439,21
20231024,9439,28
20231025,9439,14
20231026,9439,10
20231027,9439,32
20231028,9439,19
20231029,9439,20
20231030,9439,14
20231031,9439,16
20231101,9439,19
20231102,9439,39
20231103,9439,15
20231104,9439,12
20231105,9439,78
20231106,9439,174
20231107,9439,18
20231108,9439,20
20231109,9439,15
20231110,9439,24
20231111,9439,77
20231112,9439,39
20231113,9439,38
20231114,9439,31
20231115,9439,16
20231116,9439,15
20231117,9439,18
20231118,9439,7
20231119,9439,26
20231120,9439,68
20231121,9439,18
20231122,9439,13
20231123,9439,27
20231124,9439,7
20231125,9439,14
20231126,9439,12
20231127,9439,16
20231128,9439,13
20231129,9439,98
20231130,9439,12
20231201,9439,13
20231202,9439,35
20231203,9439,13
20231204,9439,24
20231205,9439,16
20231206,9439,6
20231207,9439,20
20231208,9439,52
20231209,9439,17
20231210,9439,7
20231211,9439,18
20231212,9439,31
20231213,9439,19
20231214,9439,27
20231215,9439,23
20231216,9439,16
20231217,9439,47
20231218,9439,26
20231219,9439,27
20231220,9439,25
20231221,9439,162
20231222,9439,22
20231223,9439,17
20231224,9439,11
20231225,9439,17
20231226,9439,44
20231227,9439,21
20231228,9439,12
20231229,9439,44
20231230,9439,135
20231231,9439,11
20240101,9439,24
20240102,9439,8
20240103,9439,24
20240104,9439,53
20240105,9439,22
20240106,9439,13
20240107,9439,29
20240108,9439,145
20240109,9439,34
20240110,9439,17
20240111,9439,14
20240112,9439,12
20240113,9439,50
20240114,9439,12
20240115,9439,11
20240116,9439,35
20240117,9439,131
20240118,9439,17
20240119,9439,11
20240120,9439,7
20240121,9439,18
20240122,9439,35
20240123,9439,41
20240124,9439,21
20240125,9439,30
20240126,9439,30
20240127,9439,31
20240128,9439,33
20240129,9439,9
20240130,9439,13
20240131,9439,67
20240201,9439,39
20240202,9439,27
20240203,9439,22
20240204,9439,33
20240205,9439,21
20240206,9439,12
20240207,9439,12
20240208,9439,17
20240209,9439,54
20240210,9439,16
20240211,9439,13
20240212,9439,24
20240213,9439,28
20240214,9439,15
20240215,9439,15
20240216,9439,10
20240217,9439,14
20240218,9439,59
20240219,9439,15
20240220,9439,27
20240221,9439,140
20240222,9439,46
20240223,9439,16
20240224,9439,23
20240225,9439,10
20240226,9439,15
20240227,9439,33
20240228,9439,28
20240229,9439,46
20240301,9439,58
20240302,9439,20
20240303,9439,17
20240304,9439,20
20240305,9439,15
20240306,9439,15
20240307,9439,43
20240308,9439,59
20240309,9439,60
20240310,9439,44
20240311,9439,34
20200410,9442,70
20200411,9442,66
20200412,9442,21
20200413,9442,28
20200414,9442,78
20200415,9442,32
20200416,9442,44
20200417,9442,42
20200418,9442,35
20200419,9442,27
20200420,9442,12
20200421,9442,40
20200422,9442,70
20200423,9442,25
20200424,9442,30
20200425,9442,50
20200426,9442,30
20200427,9442,30
20200428,9442,37
20200429,9442,15
20200430,9442,28
20200501,9442,10
20200502,9442,54
20200503,9442,60
20200504,9442,22
20200505,9442,23
20200506,9442,76
20200507,9442,36
20200508,9442,38
20200509,9442,40
20200510,9442,31
20200511,9442,36
20200512,9442,12
20200513,9442,49
20200514,9442,63
20200515,9442,24
20200516,9442,55
20200517,9442,77
20200518,9442,27
20200519,9442,32
20200520,9442,50
20200521,9442,35
20200522,9442,20
20200523,9442,14
20200524,9442,67
20200525,9442,63
20200526,9442,21
20200527,9442,39
20200528,9442,99
20200529,9442,377
20200530,9442,111
20200531,9442,68
20200601,9442,39
20200602,9442,20
20200603,9442,5
20200604,9442,58
20200605,9442,66
20200606,9442,16
20200607,9442,52
20200608,9442,50
20200609,9442,211
20200610,9442,98
20200611,9442,60
20200612,9442,27
20200613,9442,28
20200614,9442,14
20200615,9442,50
20200616,9442,49
20200617,9442,35
20200618,9442,48
20200619,9442,47
20200620,9442,274
20200621,9442,53
20200622,9442,56
20200623,9442,42
20200624,9442,17
20200625,9442,10
20200626,9442,60
20200627,9442,55
20200628,9442,6
20200629,9442,42
20200630,9442,47
20200701,9442,70
20200702,9442,28
20200703,9442,49
20200704,9442,47
20200705,9442,13
20200706,9442,13
20200707,9442,55
20200708,9442,67
20200709,9442,59
20200710,9442,52
20200711,9442,43
20200712,9442,38
20200713,9442,23
20200714,9442,56
20200715,9442,33
20200716,9442,20
20200717,9442,4
20200718,9442,60
20200719,9442,65
20200720,9442,28
20200721,9442,54
20200722,9442,38
20200723,9442,36
20200724,9442,21
20200725,9442,45
20200726,9442,63
20200727,9442,23
20200728,9442,9
20200729,9442,49
20200730,9442,67
20200731,9442,33
20200801,9442,48
20200802,9442,47
20200803,9442,20
20200804,9442,35
20200805,9442,40
20200806,9442,80
20200807,9442,20
20200808,9442,20
20200809,9442,58
20200810,9442,57
20200811,9442,30
20200812,9442,30
20200813,9442,82
20200814,9442,42
20200815,9442,38
20200816,9442,57
20200817,9442,59
20200818,9442,39
20200819,9442,14
20200820,9442,47
20200821,9442,73
20200822,9442,27
20200823,9442,46
20200824,9442,86
20200825,9442,36
20200826,9442,39
20200827,9442,66
20200828,9442,42
20200829,9442,24
20200830,9442,1
20200831,9442,60
20200901,9442,38
20200902,9442,20
20200903,9442,26
20200904,9442,78
20200905,9442,35
20200906,9442,17
20200907,9442,28
20200908,9442,40
20200909,9442,26
20200910,9442,131
20200911,9442,54
20200912,9442,59
20200913,9442,29
20200914,9442,27
20200915,9442,58
20200917,9442,39
20200918,9442,35
20200919,9442,46
20200920,9442,28
20200921,9442,20
20200922,9442,93
20200923,9442,56
20200924,9442,56
20200925,9442,31
20200926,9442,38
20200927,9442,86
20200928,9442,28
20200929,9442,20
20200930,9442,42
20201001,9442,30
20201002,9442,39
20201003,9442,21
20201004,9442,63
20201005,9442,59
20201006,9442,64
20201007,9442,62
20201008,9442,73
20201009,9442,193
20201010,9442,17
20201011,9442,43
20201012,9442,28
20201013,9442,34
20201014,9442,21
20201015,9442,71
20201016,9442,44
20201017,9442,40
20201018,9442,34
20201019,9442,44
20201020,9442,65
20201021,9442,26
20201022,9442,41
20201023,9442,169
20201024,9442,162
20201025,9442,19
20201026,9442,95
20201027,9442,84
20201028,9442,54
20201029,9442,46
20201030,9442,62
20201031,9442,49
20201101,9442,19
20201102,9442,170
20201103,9442,114
20201104,9442,94
20201105,9442,12
20201106,9442,71
20201107,9442,63
20201108,9442,44
20201109,9442,40
20201110,9442,44
20201111,9442,35
20201112,9442,28
20201113,9442,62
20201114,9442,42
20201115,9442,33
20201116,9442,7
20201117,9442,81
20201118,9442,74
20201119,9442,46
20201120,9442,51
20201121,9442,64
20201122,9442,34
20201123,9442,35
20201124,9442,55
20201125,9442,53
20201126,9442,40
20201127,9442,15
20201128,9442,98
20201129,9442,69
20201130,9442,83
20201201,9442,13
20201202,9442,64
20201203,9442,29
20201204,9442,33
20201205,9442,49
20201206,9442,41
20201207,9442,72
20201208,9442,8
20201209,9442,65
20201210,9442,51
20201211,9442,46
20201212,9442,60
20201213,9442,41
20201214,9442,47
20201215,9442,30
20201216,9442,74
20201217,9442,47
20201218,9442,55
20201219,9442,10
20201220,9442,64
20201221,9442,56
20201222,9442,28
20201223,9442,19
20201224,9442,83
20201225,9442,33
20201226,9442,33
20201227,9442,51
20201228,9442,46
20201229,9442,28
20201230,9442,12
20201231,9442,57
20210101,9442,63
20210102,9442,29
20210103,9442,48
20210104,9442,92
20210105,9442,40
20210106,9442,118
20210107,9442,22
20210108,9442,49
20210109,9442,35
20210110,9442,17
20210111,9442,75
20210112,9442,62
20210113,9442,22
20210114,9442,35
20210115,9442,88
20210116,9442,25
20210117,9442,100
20210118,9442,59
20210119,9442,56
20210120,9442,31
20210121,9442,17
20210122,9442,54
20210123,9442,63
20210124,9442,37
20210125,9442,25
20210126,9442,61
20210127,9442,20
20210128,9442,27
20210129,9442,47
20210130,9442,58
20210131,9442,22
20210201,9442,16
20210202,9442,63
20210203,9442,70
20210204,9442,18
20210205,9442,44
20210206,9442,52
20210207,9442,32
20210208,9442,25
20210209,9442,89
20210210,9442,78
20210211,9442,24
20210212,9442,18
20210213,9442,71
20210214,9442,81
20210215,9442,15
20210216,9442,48
20210217,9442,56
20210218,9442,15
20210219,9442,34
20210220,9442,55
20210221,9442,70
20210222,9442,21
20210223,9442,8
20210224,9442,72
20210225,9442,74
20210226,9442,42
20210227,9442,52
20210228,9442,49
20210301,9442,28
20210302,9442,14
20210303,9442,132
20210304,9442,70
20210305,9442,234
20210306,9442,9
20210307,9442,75
20210308,9442,56
20210309,9442,43
20210310,9442,59
20210311,9442,56
20210312,9442,32
20210313,9442,23
20210314,9442,51
20210315,9442,61
20210316,9442,48
20210317,9442,12
20210318,9442,70
20210319,9442,49
20210320,9442,56
20210321,9442,76
20210322,9442,59
20210323,9442,48
20210324,9442,27
20210325,9442,89
20210326,9442,45
20210327,9442,138
20210328,9442,13
20210329,9442,87
20210330,9442,52
20210331,9442,41
20210401,9442,52
20210402,9442,64
20210403,9442,42
20210404,9442,29
20210405,9442,79
20210406,9442,49
20210407,9442,36
20210408,9442,10
20210409,9442,86
20210410,9442,53
20210411,9442,31
20210412,9442,46
20210413,9442,66
20210414,9442,33
20210415,9442,21
20210416,9442,49
20210417,9442,59
20210418,9442,32
20210419,9442,4
20210420,9442,82
20210421,9442,73
20210422,9442,54
20210423,9442,40
20210424,9442,49
20210425,9442,35
20210426,9442,8
20210427,9442,17
20210428,9442,7
20210429,9442,7
20210430,9442,7
20210501,9442,78
20210502,9442,53
20210503,9442,46
20210504,9442,57
20210505,9442,60
20210506,9442,30
20210507,9442,32
20210508,9442,71
20210509,9442,51
20210510,9442,22
20210511,9442,10
20210512,9442,90
20210513,9442,48
20210514,9442,36
20210515,9442,29
20210516,9442,86
20210517,9442,40
20210518,9442,30
20210519,9442,67
20210520,9442,49
20210521,9442,42
20210522,9442,10
20210523,9442,103
20210524,9442,54
20210525,9442,13
20210526,9442,41
20210527,9442,72
20210528,9442,320
20210529,9442,22
20210530,9442,45
20210531,9442,50
20210601,9442,33
20210602,9442,16
20210603,9442,66
20210604,9442,43
20210605,9442,23
20210606,9442,42
20210607,9442,73
20210608,9442,36
20210609,9442,37
20210610,9442,53
20210611,9442,35
20210612,9442,28
20210613,9442,25
20210614,9442,85
20210615,9442,53
20210616,9442,28
20210617,9442,33
20210618,9442,91
20210619,9442,38
20210620,9442,17
20210621,9442,57
20210622,9442,45
20210623,9442,29
20210624,9442,29
20210625,9442,76
20210626,9442,46
20210627,9442,27
20210628,9442,35
20210629,9442,67
20210630,9442,18
20210701,9442,18
20210702,9442,155
20210703,9442,33
20210704,9442,18
20210705,9442,29
20210706,9442,74
20210707,9442,39
20210708,9442,28
20210709,9442,49
20210710,9442,62
20210711,9442,32
20210712,9442,31
20210713,9442,58
20210714,9442,30
20210715,9442,22
20210716,9442,43
20210717,9442,73
20210718,9442,49
20210719,9442,26
20210720,9442,36
20210721,9442,51
20210722,9442,43
20210723,9442,31
20210724,9442,55
20210725,9442,25
20210726,9442,8
20210727,9442,33
20210728,9442,91
20210729,9442,36
20210730,9442,28
20210731,9442,49
20210801,9442,70
20210802,9442,44
20210803,9442,49
20210804,9442,68
20210805,9442,57
20210806,9442,16
20210807,9442,29
20210808,9442,83
20210809,9442,60
20210810,9442,27
20210811,9442,42
20210812,9442,63
20210813,9442,180
20210814,9442,31
20210815,9442,85
20210816,9442,48
20210817,9442,24
20210818,9442,25
20210819,9442,86
20210820,9442,51
20210821,9442,38
20210822,9442,58
20210823,9442,40
20210824,9442,46
20210825,9442,49
20210826,9442,133
20210827,9442,44
20210828,9442,38
20210829,9442,21
20210830,9442,58
20210831,9442,28
20210901,9442,45
20210902,9442,40
20210903,9442,40
20210904,9442,31
20210905,9442,26
20210906,9442,92
20210907,9442,76
20210908,9442,50
20210909,9442,22
20210910,9442,81
20210911,9442,46
20210912,9442,31
20210913,9442,36
20210914,9442,104
20210915,9442,45
20210916,9442,26
20210917,9442,64
20210918,9442,53
20210919,9442,193
20210920,9442,29
20210921,9442,105
20210922,9442,62
20210923,9442,32
20210924,9442,46
20210925,9442,100
20210926,9442,42
20210927,9442,22
20210928,9442,62
20210929,9442,32
20210930,9442,32
20211001,9442,18
20211002,9442,100
20211003,9442,56
20211004,9442,17
20211005,9442,38
20211006,9442,42
20211007,9442,32
20211008,9442,34
20211009,9442,34
20211010,9442,30
20211011,9442,22
20211012,9442,40
20211013,9442,89
20211014,9442,35
20211015,9442,18
20211016,9442,2
20211017,9442,9
20211018,9442,20
20211019,9442,24
20211020,9442,45
20211021,9442,19
20211022,9442,15
20211023,9442,12
20211024,9442,77
20211025,9442,55
20211026,9442,36
20211027,9442,34
20211028,9442,66
20211029,9442,38
20211030,9442,36
20211031,9442,50
20211101,9442,31
20211102,9442,30
20211103,9442,16
20211104,9442,124
20211105,9442,138
20211106,9442,27
20211107,9442,41
20211108,9442,92
20211109,9442,36
20211110,9442,37
20211111,9442,54
20211112,9442,37
20211113,9442,31
20211114,9442,15
20211115,9442,106
20211116,9442,79
20211117,9442,37
20211118,9442,15
20211119,9442,24
20211120,9442,57
20211121,9442,4
20211122,9442,24
20211123,9442,29
20211124,9442,1
20211125,9442,31
20211126,9442,96
20211127,9442,95
20211128,9442,25
20211129,9442,33
20211130,9442,80
20211201,9442,46
20211202,9442,25
20211203,9442,130
20211204,9442,19
20211205,9442,20
20211206,9442,19
20211207,9442,83
20211208,9442,77
20211209,9442,43
20211210,9442,39
20211211,9442,51
20211212,9442,42
20211213,9442,27
20211214,9442,50
20211215,9442,21
20211216,9442,10
20211217,9442,18
20211218,9442,128
20211219,9442,59
20211220,9442,38
20211221,9442,55
20211222,9442,52
20211223,9442,45
20211224,9442,41
20211225,9442,56
20211226,9442,37
20211227,9442,25
20211228,9442,25
20211229,9442,71
20211230,9442,20
20211231,9442,43
20220101,9442,43
20220102,9442,56
20220103,9442,51
20220104,9442,147
20220105,9442,66
20220106,9442,19
20220107,9442,11
20220108,9442,13
20220109,9442,65
20220110,9442,35
20220111,9442,35
20220112,9442,51
20220113,9442,42
20220114,9442,52
20220115,9442,110
20220116,9442,50
20220117,9442,24
20220118,9442,12
20220119,9442,26
20220120,9442,75
20220121,9442,33
20220122,9442,24
20220123,9442,39
20220124,9442,44
20220125,9442,31
20220126,9442,36
20220127,9442,51
20220128,9442,125
20220129,9442,161
20220130,9442,28
20220131,9442,89
20220201,9442,32
20220202,9442,19
20220203,9442,36
20220204,9442,44
20220205,9442,35
20220206,9442,37
20220207,9442,60
20220208,9442,23
20220209,9442,19
20220210,9442,12
20220211,9442,34
20220212,9442,10
20220213,9442,3
20220214,9442,10
20220215,9442,31
20220216,9442,8
20220217,9442,12
20220218,9442,19
20220219,9442,21
20220220,9442,12
20220221,9442,3
20220222,9442,78
20220223,9442,29
20220224,9442,8
20220225,9442,42
20220226,9442,57
20220227,9442,27
20220228,9442,41
20220301,9442,63
20220302,9442,64
20220303,9442,15
20220304,9442,21
20220305,9442,71
20220306,9442,31
20220307,9442,13
20220308,9442,21
20220309,9442,44
20220310,9442,18
20220311,9442,21
20220312,9442,58
20220313,9442,39
20220314,9442,22
20220315,9442,15
20220316,9442,67
20220317,9442,19
20220318,9442,33
20220319,9442,40
20220320,9442,46
20220321,9442,28
20220322,9442,28
20220323,9442,55
20220324,9442,27
20220325,9442,38
20220326,9442,8
20220327,9442,60
20220328,9442,25
20220329,9442,26
20220330,9442,44
20220331,9442,56
20220401,9442,33
20220402,9442,27
20220403,9442,51
20220404,9442,25
20220405,9442,20
20220406,9442,4
20220407,9442,68
20220408,9442,30
20220409,9442,16
20220410,9442,42
20220411,9442,70
20220412,9442,30
20220413,9442,19
20220414,9442,35
20220415,9442,38
20220416,9442,30
20220417,9442,12
20220418,9442,50
20220419,9442,31
20220420,9442,40
20220421,9442,54
20220422,9442,68
